course_duration_weeks,prior_courses_completed,session_duration_minutes,engagement_score,age,videos_watched,total_posts,avg_session_duration,activity_rate,study_consistency,completion_status,gender,region,internet_access_type,education_level,employment_status,device_type,learning_goal,course_category,difficulty_level,assessment_type
14.0,12.0,99.7,14.666666666666666,23.0,11.0,17.0,94.9,1595.2,1518.4,Completed,Other,Region Vi,Broadband,College,Employed,Tablet,Personal Interest,IT,Advanced,Quiz
12.0,7.0,50.4,24.0,40.0,25.0,23.0,268.7875,1209.6,4031.812500000001,Completed,Female,Region Vi,Broadband,College,Student,Desktop,Academic Requirement,Business,Beginner,Quiz
11.0,3.0,79.6,25.33333333333333,28.0,45.0,2.0,85.2,2308.4,1243.92,,Male,Region Xi,Broadband,Post Graduate,Employed,Mobile,Academic Requirement,IT,Beginner,Assignment
24.0,11.0,61.0,15.666666666666666,47.0,20.0,2.0,25.5,1525.0,122.4,Completed,Non-Binary,Car,Mobile,Graduate,Student,Desktop,,Science,Beginner,Final Exam
10.0,9.0,43.4,16.666666666666668,26.0,24.0,17.0,16.4,390.6,287.0,Completed,Female,Region I,Broadband,Graduate,Employed,Mobile,Academic Requirement,Business,Beginner,Quiz
14.0,10.0,101.0,17.0,23.0,44.0,3.0,152.6,404.0,1983.8,Ongoing,Female,Region Iii,Broadband,High School,Student,Desktop,Personal Interest,IT,Advanced,Final Exam
9.0,7.0,136.3,16.666666666666668,37.0,45.0,0.0,42.1,681.5,808.32,Dropped,Male,Region Vii,Limited,Graduate,Employed,Laptop,Skill Upgrade,Science,Beginner,Assignment
-6.0,12.0,94.0,22.33333333333333,28.0,31.0,20.0,134.2,1504.0,738.0999999999999,Completed,Non-Binary,Region Xi,Limited,High School,Employed,Desktop,Career Change,IT,Intermediate,Quiz
-6.0,5.0,49.6,13.666666666666666,52.0,19.0,12.0,156.9,496.0,1992.63,Completed,Other,Region Vi,Broadband,College,Employed,Laptop,Personal Interest,Arts,Intermediate,Quiz
21.0,5.0,94.1,21.33333333333333,55.0,43.0,9.0,83.7,1129.1999999999998,1079.73,Completed,Female,Ncr,Mobile,College,Unemployed,Desktop,Career Change,Math,Intermediate,Quiz
8.0,13.0,127.4,19.666666666666668,20.0,35.0,11.0,13.0,1656.2,245.7,,Male,Car,Broadband,Graduate,Employed,Laptop,Skill Upgrade,Science,Beginner,Quiz
16.0,7.0,120.3,9.0,25.0,1.0,10.0,48.5,1924.8,586.85,Completed,Female,Ncr,Mobile,Graduate,Student,Laptop,Personal Interest,Science,Intermediate,Final Exam
23.0,13.0,153.8,29.666666666666668,28.0,42.0,19.0,123.7,4306.400000000001,1806.02,Completed,Female,Region X,Mobile,College,Student,Desktop,Personal Interest,IT,Advanced,Quiz
17.0,8.0,44.8,16.333333333333332,38.0,20.0,3.0,138.5,1164.8,235.45,Ongoing,Female,Region Iv-A,Mobile,High School,Employed,Mobile,Skill Upgrade,Science,Intermediate,Quiz
23.0,8.0,94.9,16.0,33.0,33.0,7.0,176.7,759.2,618.4499999999999,Completed,Female,Region Vii,Mobile,College,Employed,Mobile,Skill Upgrade,IT,Beginner,Quiz
14.0,4.0,74.9,30.666666666666668,32.0,47.0,21.0,21.9,1797.6,83.21999999999998,Dropped,Female,Region Xi,Limited,College,Employed,Mobile,Skill Upgrade,Science,Intermediate,Quiz
5.0,3.0,54.7,21.666666666666668,39.0,29.0,27.0,26.6,492.3,316.54,Completed,Female,Region Vii,Limited,Graduate,Employed,Laptop,Career Change,Math,Beginner,Final Exam
19.0,8.0,94.9,18.33333333333333,54.0,34.0,5.0,99.9,1518.4,779.22,Ongoing,Male,Region Vii,Broadband,High School,Employed,Tablet,Career Change,IT,Advanced,Quiz
21.0,1.0,52.9,28.0,20.0,44.0,27.0,155.8,687.6999999999999,2523.96,Completed,Female,Region I,Limited,College,Student,Desktop,Skill Upgrade,IT,Beginner,Quiz
7.0,13.0,80.4,25.33333333333333,41.0,34.0,17.0,121.2,2010.0,1018.08,Completed,Male,Region X,Mobile,College,Employed,Laptop,Career Change,Business,Advanced,Final Exam
4.0,3.0,48.1,30.0,32.0,36.0,26.0,173.2,1346.8,3117.6,Completed,Male,Region Xi,Broadband,College,Employed,Laptop,Skill Upgrade,Math,Intermediate,Quiz
-6.0,0.0,25.4,20.666666666666668,20.0,38.0,11.0,94.9,330.2,1679.73,Completed,Male,Caraga,Broadband,High School,Student,Mobile,Skill Upgrade,Science,Intermediate,Final Exam
22.0,1.0,60.2,14.666666666666666,45.0,35.0,1.0,33.6,481.6,275.52,Completed,Non-Binary,Ncr,Broadband,Graduate,Employed,Mobile,Career Change,Science,Intermediate,Quiz
21.0,13.0,133.2,6.666666666666667,48.0,6.0,0.0,98.1,1864.8,1716.75,Dropped,Female,Region Ii,Broadband,College,Employed,Laptop,Academic Requirement,Business,Intermediate,Quiz
16.0,1.0,151.6,29.33333333333333,40.0,38.0,47.0,148.0,454.8,1642.8,Completed,Female,Region Xi,Mobile,High School,Student,Tablet,Career Change,Science,Intermediate,Assignment
21.0,9.0,152.9,7.666666666666667,29.0,4.0,7.0,167.8,1834.8,1224.94,Completed,Male,Region Xi,Mobile,High School,Student,Tablet,Personal Interest,IT,Advanced,Final Exam
14.0,6.0,136.6,31.5,46.0,75.5,13.0,79.0,819.5999999999999,1271.9,Dropped,Non-Binary,Region X,Broadband,Post Graduate,Employed,Laptop,Career Change,Science,Advanced,Assignment
16.0,0.0,23.4,20.666666666666668,48.0,31.0,15.0,85.0,374.4,1470.5,Ongoing,Female,Region Iii,Mobile,Graduate,Employed,Mobile,Skill Upgrade,Science,Beginner,Quiz
13.0,3.0,115.9,14.0,45.0,10.0,18.0,153.5,1622.6,1611.75,Ongoing,Male,Region Iii,Limited,College,Employed,Mobile,Academic Requirement,IT,Beginner,Quiz
20.0,7.0,261.9125,7.666666666666667,21.0,15.0,5.0,155.0,785.7375000000001,4564.75,Dropped,Female,Region Xi,Mobile,High School,Student,Laptop,Personal Interest,Science,Intermediate,Assignment
5.0,12.0,114.7,15.666666666666666,36.0,18.0,17.0,99.3,1376.4,2924.385,Dropped,Female,Region Xi,Broadband,Graduate,Student,Desktop,Skill Upgrade,Science,Intermediate,Quiz
19.0,13.0,140.0,8.666666666666666,51.0,18.0,6.0,98.7,280.0,996.87,Ongoing,Female,Region Iv-A,Broadband,Graduate,Student,Mobile,Skill Upgrade,Science,Intermediate,Assignment
18.0,7.0,94.9,15.666666666666666,24.0,12.0,15.0,126.4,1898.0,1251.36,Ongoing,Female,Region Vii,Broadband,High School,Student,Laptop,Skill Upgrade,IT,Advanced,Quiz
19.0,1.0,34.3,13.666666666666666,55.0,4.0,23.0,57.2,480.19999999999993,411.84,Completed,Female,Region Xi,Mobile,College,Employed,Tablet,Skill Upgrade,Science,Advanced,Quiz
5.0,14.0,18.0,12.666666666666666,51.0,0.0,17.0,72.4,378.0,419.92,Dropped,Male,Region Vii,Mobile,College,Student,Mobile,Skill Upgrade,IT,Beginner,Quiz
18.0,4.0,54.7,14.333333333333334,23.0,29.0,1.0,62.8,711.1,954.56,Completed,Other,Ncr,Mobile,High School,Employed,Tablet,Career Change,Business,Intermediate,Quiz
4.0,9.0,160.5,10.666666666666666,35.0,3.0,2.0,-74.6,4333.5,-865.3599999999999,Completed,Non-Binary,Region Vi,Limited,College,Employed,Mobile,Personal Interest,IT,Intermediate,Quiz
12.0,7.0,116.0,20.0,21.0,2.0,28.0,69.8,3480.0,677.06,Completed,Female,Region I,Mobile,High School,Unemployed,Mobile,Skill Upgrade,IT,Beginner,Quiz
10.0,10.0,30.1,22.33333333333333,39.0,24.0,29.0,170.0,421.4,2703.0,Dropped,Male,Region Xi,Broadband,Undergraduate,Student,Tablet,Skill Upgrade,IT,Intermediate,Assignment
4.0,1.0,29.0,27.666666666666668,-4.0,39.0,17.0,141.5,783.0,1683.85,Dropped,Male,Caraga,Broadband,Graduate,Student,Mobile,Skill Upgrade,Science,Intermediate,Assignment
17.0,12.0,124.2,39.5,33.0,75.5,30.0,-70.6,1614.6,-91.78,Dropped,Non-Binary,Region Vii,Broadband,College,Employed,Laptop,Academic Requirement,Science,Advanced,Quiz
14.0,4.0,70.7,12.333333333333334,29.0,13.0,12.0,62.2,848.4000000000001,429.18000000000006,Completed,Female,Region Xi,Mobile,High School,Student,Mobile,Career Change,Math,Beginner,Final Exam
17.0,11.0,139.9,15.666666666666666,31.0,16.0,23.0,52.4,1119.2,351.08,Completed,Female,Ncr,Mobile,Graduate,Student,Laptop,Personal Interest,Math,Intermediate,Assignment
18.0,4.0,180.7,12.666666666666666,50.0,27.0,7.0,25.4,722.8,200.66,Dropped,Male,Region Vii,Mobile,High School,Student,Mobile,Academic Requirement,Arts,Beginner,Assignment
24.0,2.0,138.6,18.0,30.0,47.0,3.0,148.5,554.4,2286.9,Ongoing,Male,Ncr,Mobile,College,Employed,Desktop,Academic Requirement,IT,Intermediate,Quiz
6.0,1.0,54.6,17.333333333333332,48.0,22.0,29.0,143.4,54.6,2824.98,Dropped,Male,Region Iv-A,Mobile,High School,Student,Desktop,Personal Interest,Business,Intermediate,Quiz
6.0,1.0,41.3,18.666666666666668,17.0,32.0,7.0,80.0,702.0999999999999,576.0,Completed,Male,Caraga,Broadband,Undergraduate,Student,Laptop,Personal Interest,Business,Intermediate,Quiz
14.0,4.0,106.1,16.666666666666668,76.0,22.0,26.0,73.5,212.2,485.1,Ongoing,Male,Ncr,Broadband,College,Student,Mobile,Personal Interest,IT,Intermediate,Quiz
24.0,4.0,58.7,11.333333333333334,54.0,10.0,5.0,147.6,1115.3,1254.6,Completed,Male,Region V,Broadband,College,Student,Laptop,Career Change,IT,Beginner,Assignment
22.0,9.0,147.0,7.0,39.0,10.0,4.0,19.5,1029.0,187.2,Completed,Male,Region Xi,Mobile,College,Employed,Mobile,Personal Interest,Arts,Intermediate,Assignment
20.0,11.0,23.7,21.666666666666668,30.0,41.0,18.0,103.8,142.2,1712.7,Completed,Other,Region Ii,Broadband,College,Student,Laptop,Career Change,Arts,Beginner,Assignment
22.0,6.0,165.7,-2.0,47.0,-23.0,1.0,173.4,2651.2,1179.12,Dropped,Female,Region Xi,Mobile,College,Employed,Laptop,Skill Upgrade,Business,Beginner,Assignment
17.0,23.0,78.6,11.333333333333334,54.0,6.0,13.0,94.9,1179.0,446.03,Completed,Female,Region Iii,Broadband,High School,Student,Mobile,Career Change,Arts,Intermediate,Final Exam
24.0,13.0,43.2,20.0,17.0,29.0,3.0,152.5,1209.6,2241.75,Completed,Non-Binary,Region I,Mobile,High School,Employed,Mobile,Career Change,Science,Beginner,Assignment
9.0,11.0,66.0,18.666666666666668,31.0,9.0,26.0,48.3,1386.0,57.96,Dropped,Non-Binary,Region Vii,Mobile,Graduate,Unemployed,Mobile,Skill Upgrade,IT,Intermediate,Quiz
9.0,6.0,177.3,32.5,34.0,75.5,0.0,159.8,3900.6,2189.26,Dropped,Male,Ncr,Mobile,Graduate,Employed,Mobile,Academic Requirement,Science,Advanced,Quiz
18.0,4.0,74.5,20.0,39.0,25.0,15.0,128.3,1490.0,1039.23,Completed,Female,Region I,Broadband,College,Employed,Desktop,Skill Upgrade,IT,Intermediate,Quiz
21.0,3.0,164.4,9.666666666666666,23.0,7.0,15.0,41.1,1150.8,1210.395,Completed,Male,Metro Manila,Broadband,College,Employed,Desktop,Career Change,IT,Beginner,Quiz
19.0,5.0,132.9,23.0,36.0,43.0,6.0,20.8,2658.0,216.32,Dropped,Female,Region Vii,Mobile,Graduate,Employed,Tablet,Skill Upgrade,Science,Beginner,Quiz
12.0,4.0,128.3,23.666666666666668,28.0,36.0,21.0,82.6,1796.2000000000005,1288.56,Ongoing,Male,Ncr,Limited,Graduate,Student,Tablet,Career Change,Science,Beginner,Final Exam
20.0,11.0,53.6,16.0,-4.0,18.0,19.0,-15.4,589.6,-297.22,Ongoing,Female,Region Viii,Broadband,College,Student,Mobile,Personal Interest,IT,Beginner,Final Exam
14.0,9.0,14.8,27.0,32.0,37.0,26.0,58.6,266.40000000000003,1113.4,Completed,Female,Region Viii,Mobile,Graduate,Employed,Laptop,Skill Upgrade,Math,Intermediate,Assignment
15.0,11.0,71.4,22.33333333333333,36.0,45.0,18.0,104.4,285.6,-428.04,Ongoing,Female,Region Vi,Broadband,College,Employed,Mobile,Personal Interest,Business,Intermediate,Quiz
12.0,3.0,59.7,23.0,36.0,33.0,17.0,113.4,1134.3,1769.04,Ongoing,Female,Ncr,Mobile,High School,Unemployed,Laptop,Skill Upgrade,IT,Intermediate,Quiz
15.0,13.0,106.9,27.666666666666668,52.0,33.0,21.0,99.6,3100.1000000000004,1802.76,Dropped,Male,Ncr,Broadband,College,Employed,Laptop,Personal Interest,Business,Beginner,Assignment
18.0,8.0,166.5,23.33333333333333,29.0,38.0,2.0,-77.31250000000003,4995.0,-1198.3437500000005,Dropped,Male,Region Iii,Mobile,High School,Student,Mobile,Career Change,IT,Intermediate,Final Exam
5.0,9.0,143.9,30.33333333333333,42.0,38.0,28.0,78.6,3597.5,856.74,Completed,Male,Region Viii,Limited,Graduate,Student,Laptop,Career Change,IT,Intermediate,Assignment
20.0,3.0,77.8,23.0,38.0,38.0,28.0,179.6,233.4,915.96,Ongoing,Male,Ncr,Broadband,College,Employed,Tablet,Skill Upgrade,Business,Advanced,Quiz
5.0,11.0,261.9125,18.666666666666668,44.0,24.0,22.0,110.7,2619.125,874.5300000000001,Dropped,Male,Region Vii,Broadband,High School,Unemployed,Mobile,Skill Upgrade,Arts,Beginner,Final Exam
5.0,3.0,146.6,21.666666666666668,46.0,47.0,14.0,133.6,586.4,2084.16,Completed,Male,Region Viii,Limited,College,Employed,Desktop,Academic Requirement,Math,Beginner,Assignment
24.0,1.0,45.2,18.33333333333333,41.0,11.0,17.0,17.1,1220.4,259.92,Completed,Other,Region Xi,Broadband,High School,Unemployed,Tablet,Career Change,Business,Beginner,Final Exam
12.0,7.0,-54.4,22.0,51.0,43.0,11.0,73.2,-652.8,1127.28,Completed,Male,Region Iv-A,Mobile,High School,Student,Mobile,Skill Upgrade,Business,Beginner,Quiz
10.0,6.0,24.7,9.333333333333334,34.0,3.0,6.0,268.7875,469.3,4515.630000000001,Dropped,Male,Car,Limited,College,Unemployed,Tablet,Personal Interest,IT,Beginner,Final Exam
19.0,3.0,98.2,13.0,27.0,0.0,23.0,151.9,1571.2,1017.73,Dropped,Non-Binary,Ncr,Mobile,College,Unemployed,Laptop,Academic Requirement,Math,Beginner,Final Exam
15.0,6.0,25.7,29.33333333333333,22.0,48.0,27.0,62.0,334.1,192.2,Ongoing,Female,Region Iii,Mobile,Post Graduate,Employed,Mobile,Skill Upgrade,IT,Advanced,Quiz
7.0,4.0,101.6,14.666666666666666,32.0,8.0,18.0,110.7,1828.8,1749.0600000000002,Ongoing,Female,Region Viii,Mobile,College,Student,Laptop,Skill Upgrade,IT,Intermediate,Assignment
23.0,11.0,13.9,36.5,55.0,75.5,24.0,33.0,139.0,211.2,Ongoing,Female,Region Vii,Broadband,Graduate,Student,Laptop,Skill Upgrade,Business,Advanced,Assignment
11.0,8.0,169.0,25.666666666666668,29.0,39.0,12.0,114.2,4394.0,205.56,Completed,Male,Ncr,Broadband,High School,Employed,Laptop,Academic Requirement,IT,Intermediate,Quiz
5.0,13.0,152.6,8.333333333333334,25.0,0.0,14.0,158.0,1678.6,2464.8,Dropped,Female,Region X,Limited,College,Employed,Tablet,Skill Upgrade,IT,Intermediate,Assignment
18.0,-1.0,94.9,28.0,22.0,40.0,20.0,104.3,2277.6000000000004,1835.68,Completed,Female,Region Xi,Broadband,High School,Unemployed,Mobile,Skill Upgrade,IT,Intermediate,Quiz
14.0,15.0,14.1,18.0,47.0,45.0,6.0,157.6,42.3,1229.28,Completed,Female,Ncr,Limited,College,Employed,Laptop,Academic Requirement,IT,Intermediate,Assignment
14.0,-7.0,-64.2,9.333333333333334,48.0,0.0,27.0,125.2,-64.2,738.6800000000001,Dropped,Female,Region Xi,Limited,College,Employed,Laptop,Personal Interest,Business,Advanced,Quiz
10.0,13.0,27.7,27.666666666666668,53.0,43.0,15.0,97.1,692.5,767.09,Completed,Female,Region X,Mobile,Graduate,Student,Mobile,Career Change,Science,Intermediate,Assignment
7.0,2.0,158.0,-6.166666666666667,55.0,9.0,-13.0,166.4,-2291.0,1431.04,Completed,Female,Region I,Mobile,College,Unemployed,Laptop,Skill Upgrade,IT,Advanced,Assignment
9.0,4.0,156.9,31.166666666666668,44.0,30.0,18.0,34.7,7138.95,277.6,Ongoing,Female,Region Vii,Broadband,College,Student,Laptop,Career Change,Science,Intermediate,Assignment
16.0,4.0,96.8,14.666666666666666,21.0,8.0,29.0,39.7,677.6,432.73,Ongoing,Male,Region Vii,Limited,High School,Unemployed,Laptop,Skill Upgrade,Arts,Intermediate,Quiz
14.0,9.0,26.2,31.0,46.0,36.0,30.0,19.6,707.4,74.48,Completed,Other,Ncr,Broadband,High School,Student,Tablet,Career Change,IT,Beginner,Quiz
11.0,13.0,57.9,13.333333333333334,42.0,12.0,22.0,86.9,347.4,1242.67,Completed,Other,Region Vii,Broadband,College,Student,Laptop,Career Change,IT,Beginner,Quiz
20.0,13.0,261.9125,17.0,51.0,35.0,6.0,45.7,2619.125,539.2600000000001,Completed,Female,Region X,Broadband,College,Unemployed,Desktop,Academic Requirement,IT,Intermediate,Quiz
14.0,2.0,94.9,28.666666666666668,43.0,47.0,24.0,94.9,1423.5,1138.8000000000002,Completed,Female,Region Iv-A,Limited,Graduate,Student,Laptop,Academic Requirement,IT,Beginner,Final Exam
15.0,7.0,123.6,19.0,35.5,25.0,27.0,93.1,618.0,819.28,Dropped,Female,Car,Mobile,Graduate,Employed,Mobile,Skill Upgrade,Arts,Beginner,Assignment
15.0,14.0,86.2,20.666666666666668,17.0,46.0,0.0,103.4,1379.2,1923.24,Ongoing,Female,Region Viii,Limited,College,Student,Laptop,Career Change,Business,Intermediate,Assignment
17.0,13.0,117.6,11.333333333333334,47.0,2.0,12.0,27.2,2352.0,111.51999999999998,Ongoing,Other,Ncr,Broadband,Graduate,Student,Mobile,Skill Upgrade,Arts,Beginner,Quiz
23.0,9.0,46.8,23.666666666666668,54.0,47.0,10.0,109.8,655.1999999999999,570.96,Ongoing,Female,Ncr,Broadband,High School,Employed,Mobile,Career Change,Arts,Intermediate,Assignment
11.0,14.0,153.7,21.666666666666668,21.0,47.0,5.0,157.3,1998.1,1289.86,Dropped,Female,Ncr,Broadband,College,Student,Mobile,Personal Interest,IT,Advanced,Final Exam
9.0,13.0,90.2,18.33333333333333,36.0,30.0,5.0,157.7,1804.0,173.47,Dropped,Non-Binary,Region Vii,Limited,College,Student,Laptop,Skill Upgrade,IT,Beginner,Final Exam
22.0,1.0,108.0,10.0,52.0,10.0,10.0,47.2,1080.0,925.12,Ongoing,Female,Ncr,Mobile,College,Student,Tablet,Career Change,Math,Advanced,Quiz
12.0,8.0,76.7,21.666666666666668,32.0,47.0,5.0,55.7,997.1,373.19000000000005,Completed,Male,Region V,Broadband,High School,Student,Mobile,Skill Upgrade,Math,Beginner,Quiz
22.0,4.0,179.1,22.0,24.0,40.0,10.0,16.6,2865.6,293.82,Completed,Female,Ncr,Limited,High School,Student,Mobile,Academic Requirement,IT,Intermediate,Assignment
14.0,4.0,77.5,16.333333333333332,27.0,1.0,21.0,147.1,2092.5,1868.17,Completed,Male,Region Xi,Broadband,Graduate,Employed,Desktop,Academic Requirement,Arts,Intermediate,Quiz
14.0,9.0,15.6,24.666666666666668,42.0,43.0,2.0,158.9,452.4,3034.99,Dropped,Female,Region Viii,Mobile,College,Employed,Tablet,Career Change,Science,Intermediate,Quiz
10.0,2.0,175.3,10.666666666666666,27.0,2.0,11.0,158.4,3330.7000000000003,3025.4400000000005,Dropped,Female,Ncr,Mobile,High School,Employed,Laptop,Career Change,Business,Beginner,Assignment
14.0,9.0,100.1,20.666666666666668,26.0,32.0,12.0,168.8,1801.8,3291.6000000000004,Ongoing,Male,Region V,Broadband,Graduate,Employed,Mobile,Academic Requirement,Business,Intermediate,Quiz
18.0,6.0,54.3,21.666666666666668,27.0,36.0,26.0,102.9,162.89999999999998,1996.26,Completed,Female,Region Xi,Limited,College,Unemployed,Desktop,Skill Upgrade,Science,Intermediate,Quiz
9.0,12.0,149.0,15.0,35.5,10.0,18.0,36.7,2533.0,132.12,Completed,Male,Region X,Mobile,College,Employed,Mobile,Academic Requirement,IT,Intermediate,Final Exam
13.0,0.0,155.8,27.0,16.0,41.0,24.0,162.1,2492.8,1685.84,Completed,Other,Car,Limited,High School,Unemployed,Laptop,Personal Interest,Science,Beginner,Assignment
13.0,11.0,171.2,25.666666666666668,39.0,43.0,27.0,114.2,1198.4,902.18,Dropped,Female,Ncr,Mobile,Highschool,Employed,Mobile,Personal Interest,IT,Intermediate,Assignment
14.0,11.0,94.9,8.666666666666666,35.0,0.0,25.0,46.6,94.9,288.92,Completed,Female,Ncr,Broadband,Graduate,Unemployed,Tablet,Academic Requirement,Business,Beginner,Final Exam
18.0,14.0,117.8,27.33333333333333,43.0,27.0,27.0,117.8,3298.4,1660.98,Dropped,Male,Ncr,Mobile,Graduate,Student,Laptop,Career Change,Math,Advanced,Assignment
20.0,11.0,142.0,13.333333333333334,-4.0,6.0,12.0,36.7,3124.0,355.99,Dropped,Female,Barmm,Mobile,High School,Employed,Laptop,Skill Upgrade,IT,Intermediate,Assignment
6.0,15.0,163.6,20.0,41.0,34.0,23.0,90.0,490.8,621.0,Dropped,Female,Region Iv-A,Broadband,College,Employed,Laptop,Career Change,Math,Intermediate,Final Exam
22.0,7.0,112.7,25.33333333333333,33.0,31.0,30.0,131.7,1690.5,790.1999999999999,Completed,Non-Binary,Region Vi,Limited,High School,Student,Mobile,Skill Upgrade,IT,Advanced,Assignment
6.0,12.0,49.1,16.666666666666668,52.0,5.0,15.0,86.1,1473.0,1412.0399999999995,Completed,Male,Region Vii,Mobile,College,Employed,Mobile,Personal Interest,Science,Beginner,Quiz
12.0,9.0,154.5,22.33333333333333,35.5,31.0,11.0,31.0,3862.5,548.6999999999999,Completed,Other,Region Vi,Mobile,College,Employed,Tablet,Career Change,IT,Advanced,Final Exam
22.0,1.0,143.3,13.0,51.0,26.0,6.0,85.9,1003.1,111.67000000000002,Ongoing,Female,Region Iv-A,Broadband,High School,Employed,Laptop,Personal Interest,Arts,Beginner,Quiz
24.0,6.0,104.9,7.0,51.0,18.0,1.0,45.0,209.8,400.5,Completed,Male,Barmm,Mobile,College,Employed,Laptop,Personal Interest,Business,Intermediate,Quiz
9.0,3.0,99.3,32.0,31.0,45.0,28.0,74.2,2283.9,1261.4,Completed,Male,Region Xi,Mobile,High School,Student,Mobile,Career Change,Math,Beginner,Assignment
13.0,2.0,163.6,24.33333333333333,17.0,45.0,8.0,108.7,3272.0,1663.11,Completed,Female,Car,Mobile,Graduate,Employed,Mobile,Personal Interest,IT,Intermediate,Assignment
11.0,12.0,166.1,20.0,26.0,14.0,21.0,18.4,4152.5,169.27999999999997,Ongoing,Female,Region Ix,Mobile,College,Employed,Desktop,Career Change,Business,Advanced,Quiz
8.0,4.0,156.7,15.666666666666666,39.0,10.0,11.0,51.3,4074.2,82.08,Completed,Male,Region I,Mobile,High School,Employed,Laptop,Academic Requirement,Business,Intermediate,Quiz
11.0,13.0,37.0,12.666666666666666,20.0,3.0,13.0,135.8,814.0,-203.7,Ongoing,Non-Binary,Region Vii,Mobile,High School,Employed,Tablet,Career Change,Math,Beginner,Quiz
19.0,12.0,19.1,24.33333333333333,22.0,42.0,8.0,71.4,439.3,1235.2200000000005,Dropped,Female,Ncr,Mobile,College,Student,Tablet,Academic Requirement,Business,Advanced,Quiz
11.0,0.0,144.6,10.333333333333334,35.5,0.0,19.0,268.7875,1735.1999999999998,860.1200000000001,Completed,Female,Ncr,Mobile,Graduate,Student,Mobile,Career Change,IT,Beginner,Assignment
10.0,0.0,28.5,28.666666666666668,34.0,44.0,23.0,143.3,541.5,2651.05,Completed,Female,Region Vii,Mobile,High School,Employed,Mobile,Skill Upgrade,Arts,Beginner,Assignment
14.0,1.0,35.8,15.0,42.0,25.0,1.0,35.5,680.1999999999999,525.4,Completed,Male,Ncr,Limited,Graduate,Employed,Laptop,Personal Interest,Business,Intermediate,Assignment
23.0,11.0,124.0,19.666666666666668,31.0,28.0,15.0,32.9,1984.0,384.93,Dropped,Female,Region Viii,Mobile,College,Student,Laptop,Academic Requirement,IT,Intermediate,Quiz
19.0,0.0,94.9,18.0,18.0,43.0,19.0,166.5,-759.2,2530.8,Completed,Other,Region Iii,Broadband,Graduate,Unemployed,Laptop,Career Change,IT,Intermediate,Final Exam
6.0,0.0,33.4,27.0,24.0,45.0,30.0,85.6,200.4,1634.96,Completed,Female,Region Iii,Limited,Graduate,Student,Tablet,Personal Interest,Business,Intermediate,Quiz
23.0,3.0,115.0,31.666666666666668,19.0,41.0,30.0,173.7,2760.0,3091.86,Completed,Female,Region Xi,Mobile,College,Employed,Laptop,Academic Requirement,IT,Intermediate,Assignment
